time,pm2_5,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl
2024-04-11T07:00,22.4,52.7,151,2.3,4.8,228,32.1,25,20.4,64,1013
2024-04-11T08:00,22.6,53.8,153,2.3,4.9,228,32.5,25,20.6,65,1012.3
2024-04-11T09:00,22.8,54.7,152,3,5,233,32.8,23,17.6,59,1011.6
2024-04-11T10:00,23.1,55.8,152,3.7,5.2,236,32.6,23,15.9,57,1011
2024-04-11T11:00,23.3,57.4,149,4.9,5.5,244,32,25,13.4,54,1010.6
2024-04-11T12:00,20.3,44.8,136,6.8,5,245,30.8,31,11.9,55,1010.7
2024-04-11T13:00,23.3,45.2,119,13.1,5.4,317,27.2,49,9.7,48,1010.8
2024-04-11T14:00,26.1,48,96,21.5,6,414,26.3,35,12.3,58,1011
2024-04-11T15:00,25.6,46.9,79,26.8,6.3,477,25.6,35,13,48,1011.5
2024-04-11T16:00,24.9,45.4,73,25.8,6.3,473,24,40,13.3,33,1012.1
2024-04-11T17:00,25.1,45.1,72,21.5,6,434,23.3,40,12.5,41,1012
2024-04-11T18:00,25.5,45.2,71,17.7,5.8,400,22.7,40,11.7,45,1011.5
2024-04-11T19:00,25.3,44.5,67,15.6,5.6,384,22.6,38,12.2,43,1011.1
2024-04-11T20:00,25,43.8,61,14,5.3,372,22,39,12.2,34,1010.6
2024-04-11T21:00,24.6,43.3,56,13,5.1,367,21.3,42,13.4,36,1010.4
2024-04-11T22:00,24.3,42.7,50,12.3,5,357,20.5,45,10.9,46,1010.1
2024-04-11T23:00,23.9,42,45,12.1,5,353,19.2,52,7.4,51,1009.9
2024-04-12T00:00,23.4,41.6,53,10.7,5.6,368,18,58,6.8,90,1010.4
2024-04-12T01:00,23.7,43.1,51,15.2,6,460,18.7,62,11.3,81,1011.4
2024-04-12T02:00,25.6,46.9,49,21.2,6.5,582,20.8,58,12.4,68,1011.6
2024-04-12T03:00,28.4,51.9,57,23.6,6.9,635,24,56,8.7,52,1011.9
2024-04-12T04:00,28.1,55.9,86,19.1,7.1,550,27.4,48,4.2,70,1012.3
2024-04-12T05:00,23.2,53.3,125,11.1,7.2,395,30.4,38,7.1,66,1012.1
2024-04-12T06:00,22.3,59.8,155,5,7.2,278,32.4,29,8.2,67,1011.6
2024-04-12T07:00,20.8,79.2,166,2.9,7,243,33.6,25,9.3,74,1010.8
2024-04-12T08:00,21.7,85.7,169,2.8,6.6,244,34.3,24,9,92,1009.9
2024-04-12T09:00,22.8,84.8,168,3.4,6.5,254,34.4,22,8.2,139,1009.3
2024-04-12T10:00,25.1,84.1,170,2.8,6.7,232,34.1,22,5.4,138,1008.5
2024-04-12T11:00,25.9,82.2,170,3,7.1,219,33.8,22,3.6,84,1007.8
2024-04-12T12:00,25.9,87.3,154,8.7,7.1,313,32.1,36,4.1,15,1007.6
2024-04-12T13:00,34.7,87.8,118,28.3,7.7,558,28.7,42,7.6,59,1008.3
2024-04-12T14:00,42.8,95.9,70,54.5,8.6,886,25.9,44,9.4,40,1008.6
2024-04-12T15:00,39.2,77.1,38,68.7,9,1064,24.4,44,8.7,30,1008.9
2024-04-12T16:00,32.1,60.5,39,59.4,8.5,945,23.7,41,8.4,20,1009.4
2024-04-12T17:00,28.2,53.7,56,38,7.5,676,23.1,41,7.8,22,1009.2
2024-04-12T18:00,26.8,51.8,71,20.7,6.7,461,22.5,44,8.2,52,1008.8
2024-04-12T19:00,26.2,52,77,13.6,6.5,383,21.6,46,9.3,62,1008.6
2024-04-12T20:00,26.1,52.4,80,10.6,6.4,360,21.6,46,11.8,70,1008.2
2024-04-12T21:00,25.6,51.2,81,8.7,6.4,346,21.3,45,10.9,82,1008
2024-04-12T22:00,24.8,49,81,6.7,6.1,316,20.9,45,10.8,94,1008
2024-04-12T23:00,23.9,46.8,80,5.9,5.8,297,20.7,45,11.9,93,1007.9
2024-04-13T00:00,30.7,60.3,33,20.4,7.3,587,21,43,12.3,111,1008.4
2024-04-13T01:00,34.1,66.6,26,26,8,760,21.2,50,10,120,1009.5
2024-04-13T02:00,40.5,75.4,19,33.4,9,990,22.6,50,11.6,106,1010.2
2024-04-13T03:00,44.6,81,28,36.5,10.4,1102,24.3,46,18.5,303,1011.4
2024-04-13T04:00,45.3,84.3,68,31.2,12.8,987,26.8,39,10.8,2,1011.2
2024-04-13T05:00,46.6,88.2,124,21.6,15.5,753,28.6,37,11.4,349,1010.9
2024-04-13T06:00,46.6,93.6,165,13.7,17.1,556,29,35,9.1,351,1010.2
2024-04-13T07:00,44,95,177,9.5,16.4,448,29.4,34,7.4,256,1010.5
2024-04-13T08:00,43.7,108.5,175,7.1,14.4,375,29.6,34,16.2,273,1010.3
2024-04-13T09:00,44.1,116.9,168,6.6,12.8,335,29.8,35,15,297,1009.6
2024-04-13T10:00,43.2,112.9,159,9.4,12.3,338,29.6,34,9.7,329,1008.6
2024-04-13T11:00,43,110.1,146,14.1,12.1,374,28.7,41,6.9,309,1008.9
2024-04-13T12:00,49.8,123.4,122,10.7,9.4,301,26.3,46,22.6,326,1009.2
2024-04-13T13:00,51.2,128.1,117,11.3,8.6,305,23.2,66,8.4,290,1011.6
2024-04-13T14:00,51.2,117.6,111,12.1,7.6,312,22.3,71,10.7,50,1011.6
2024-04-13T15:00,47.6,102.7,105,12.8,6.8,320,21.7,69,15.1,38,1012.4
2024-04-13T16:00,46.2,101.7,101,13.6,6.5,334,21.3,71,14.5,42,1012.7
2024-04-13T17:00,49.1,108.3,98,14.4,6.4,351,20.8,73,12.8,58,1012.9
2024-04-13T18:00,51.3,108.7,96,14.2,6.4,358,20.2,73,10.3,54,1013.3
2024-04-13T19:00,52.7,107.8,95,12.2,6.4,347,20.3,70,13,56,1012.8
2024-04-13T20:00,54,108.5,96,9.3,6.4,327,19.3,72,6.6,49,1012.6
2024-04-13T21:00,54.9,110.1,98,6.9,6.5,310,19.5,69,8.4,40,1011.8
2024-04-13T22:00,59.8,122.5,105,4.9,6.5,295,19.1,69,7.1,45,1011.5
2024-04-13T23:00,65,134.1,114,3.4,6.6,283,19,69,6.5,34,1011.4
2024-04-14T00:00,44.7,90.8,71,11.4,7.8,381,18.8,70,9.1,9,1011.5
2024-04-14T01:00,46.1,93.6,72,13.4,8.1,411,20.1,72,13.4,352,1012.4
2024-04-14T02:00,48.5,90.1,75,16.1,8.3,450,21.5,68,15,11,1013.1
2024-04-14T03:00,49.8,96.4,82,16.9,8.2,460,22.9,64,8.9,40,1013.7
2024-04-14T04:00,43.7,83.6,98,14.1,7.1,410,23.4,64,4.9,163,1014.6
2024-04-14T05:00,39.1,78.2,119,9.6,5.6,331,24.9,59,7.2,264,1014.6
2024-04-14T06:00,37.5,81.5,134,6.2,4.6,274,25.6,57,5.3,332,1013.9
2024-04-14T07:00,42.8,109,140,5.1,4.6,261,27.6,53,2.2,351,1013
2024-04-14T08:00,49,132.2,141,5.2,5.2,269,28,52,4,85,1012.5
2024-04-14T09:00,50.5,135,139,6,5.7,282,27.2,53,2.5,8,1012
2024-04-14T10:00,55.3,155.1,136,7,6,291,27.3,55,9.2,69,1011
2024-04-14T11:00,55.4,150.4,131,8.6,6.4,304,27.8,52,9.4,83,1010.7
2024-04-14T12:00,65.7,142.5,124,18.2,14.5,432,27.2,54,9.7,90,1010.6
2024-04-14T13:00,64.7,134.6,118,18.5,13.4,442,23.7,75,12.8,130,1011.9
2024-04-14T14:00,63.8,120.1,109,18.9,11.8,455,22.7,74,8.2,139,1012.2
2024-04-14T15:00,61.2,115.5,100,19,10.4,465,22.1,75,6.3,103,1012.4
2024-04-14T16:00,59,108.5,93,18.4,9.2,467,21.7,77,5.2,25,1013
2024-04-14T17:00,58.1,103.1,87,17.5,8.2,466,21.6,79,8.7,24,1013.6
2024-04-14T18:00,57.7,99.4,81,16.6,7.5,465,21.5,80,9.1,18,1013.8
2024-04-14T19:00,57.2,97.1,74,16,7.2,468,21.1,82,11.3,9,1013.3
2024-04-14T20:00,56.9,96.4,67,15.5,7.2,472,21.2,78,11.6,36,1012.3
2024-04-14T21:00,56.2,95,61,15.1,7.2,474,20.9,75,12.3,38,1011.9
2024-04-14T22:00,55.3,93.8,55,14.2,7,462,20.4,70,15,42,1011.5
2024-04-14T23:00,53.2,89.4,50,13.4,6.7,449,20,68,12.8,52,1011.3
2024-04-15T00:00,51.1,101.5,67,9.7,7.7,395,20.4,66,13.3,57,1011.1
2024-04-15T01:00,46,88.5,61,13.7,7.7,449,19.9,74,10.7,78,1011.5
2024-04-15T02:00,44.6,82.2,55,19,7.8,520,21.2,70,11.2,86,1012.3
2024-04-15T03:00,43.8,81.5,60,21.3,8.4,554,23.4,64,13.4,85,1012.5
2024-04-15T04:00,46.1,95.9,89,17.6,10,513,26.5,56,14.5,97,1012.5
2024-04-15T05:00,55.4,140.2,129,10.9,12.2,434,29,48,15.6,119,1012.1
2024-04-15T06:00,61.9,191.9,159,5.8,13.6,372,30.5,42,16.3,131,1011.1
2024-04-15T07:00,66.4,209.5,171,4,13.6,346,26.9,60,19.5,177,1011.2
2024-04-15T08:00,65.7,202.6,172,3.8,12.9,336,22.5,81,9.8,188,1011.5
2024-04-15T09:00,64.5,186.7,166,5.1,12.1,339,25.8,71,9.5,127,1010.2
2024-04-15T10:00,64,167.6,149,8.9,11.4,362,26.5,65,8.8,102,1008.8
2024-04-15T11:00,59,143.4,124,14.3,10.6,398,24.4,73,13.1,99,1009.4
2024-04-15T12:00,51,135,131,10.2,10.8,339,22,85,8.8,168,1010.8
2024-04-15T13:00,54.8,121.5,120,12.8,10.5,370,23.7,80,4.3,132,1010.8
2024-04-15T14:00,56.2,111.5,105,16.5,10.1,415,22,88,7.7,332,1012
2024-04-15T15:00,58.3,115,91,20.1,9.8,463,21,91,9.5,11,1012.1
2024-04-15T16:00,60.3,115.9,80,23.6,9.9,518,20.5,91,6.1,332,1012.4
2024-04-15T17:00,64.7,128.1,70,27.1,10.2,575,19.8,95,9.7,27,1012.8
2024-04-15T18:00,62.9,117.6,63,28.9,10.4,611,19.3,96,6.3,31,1013
2024-04-15T19:00,59.1,105,59,28,10.5,609,18.9,97,4.3,24,1012.9
2024-04-15T20:00,57.7,101.7,58,25.4,10.4,586,18.5,97,5.6,40,1012.4
2024-04-15T21:00,59.1,105.7,55,23.3,10.3,570,17.5,98,7.1,41,1012.2
2024-04-15T22:00,60.5,108.7,46,22.7,9.9,580,17.1,99,5.1,356,1011.9
2024-04-15T23:00,59.6,108,36,22.5,9.3,597,17.1,99,4.7,9,1011.9
2024-04-16T00:00,58.8,110.8,30,24.6,8,612,17,99,4.7,360,1012
2024-04-16T01:00,58.3,106.6,42,22.7,9.3,601,17.9,97,9.7,338,1012.6
2024-04-16T02:00,58.8,111.1,60,20,11.2,582,19.1,92,9.9,350,1013.1
2024-04-16T03:00,57.4,110.1,81,16.8,12.8,550,20.9,82,9.9,10,1013.7
2024-04-16T04:00,55.9,115.7,108,12.9,13.9,492,23.4,69,10.5,4,1013.8
2024-04-16T05:00,53.9,116.9,139,8.6,14.7,421,25.4,58,11.2,354,1013.6
2024-04-16T06:00,51.6,115.3,161,5.4,14.8,362,27.1,53,9.4,337,1013.3
2024-04-16T07:00,48.8,110.6,169,3.9,13.8,327,28.3,48,9.5,323,1012.4
2024-04-16T08:00,43,96.9,168,3.5,12.1,304,29.3,44,10.7,312,1011.7
2024-04-16T09:00,38.9,86.4,164,3.8,10.7,290,29.8,41,12.4,306,1010.9
2024-04-16T10:00,35.3,77.5,160,4,10.1,275,29.9,39,13.7,305,1010.1
2024-04-16T11:00,32.2,70.3,154,5,9.9,267,29.5,40,14.2,300,1009.7
2024-04-16T12:00,24.8,49,145,8.5,8.8,278,28.4,46,13.2,296,1009.8
2024-04-16T13:00,28.7,50.9,123,17.3,9.1,376,26.4,48,14.4,292,1010.5
2024-04-16T14:00,31.5,53.4,92,29.3,9.4,510,24.6,52,14,296,1010.5
2024-04-16T15:00,31.7,53.7,69,37.1,9.4,602,23.4,55,12.3,302,1010.7
2024-04-16T16:00,31.1,53.6,60,36.8,8.9,612,22.3,58,10.5,301,1011.2
2024-04-16T17:00,31.4,54.6,59,32.2,8.1,579,21.2,62,10.1,297,1011.1
2024-04-16T18:00,32.2,56.2,59,27.4,7.4,545,20.7,64,11.6,296,1010.8
2024-04-16T19:00,32.1,55.9,59,23.4,6.9,521,20,66,9.8,294,1010.6
2024-04-16T20:00,31.7,54.2,60,19.3,6.5,495,19.2,70,9.2,296,1009.9
2024-04-16T21:00,31,51.7,60,16.1,6.2,476,18.3,74,8.5,298,1009.3
2024-04-16T22:00,29.7,48.3,58,14.2,6.1,460,17.2,80,6.7,306,1008.8
2024-04-16T23:00,28,44.2,55,13.4,6.1,451,16.1,86,6.9,309,1008.8
2024-04-17T00:00,29,46.4,53,14.9,6.6,471,15.9,87,6.8,288,1009.2
2024-04-17T01:00,29.6,46.8,54,18.7,7,552,17.4,81,6.4,313,1009.6
2024-04-17T02:00,31.5,48.2,57,23.6,7.7,658,19.5,75,6.9,298,1009.7
2024-04-17T03:00,31.1,46.9,70,25.2,8.8,697,22.2,68,4.9,306,1009.7
2024-04-17T04:00,27.9,42.8,101,20.3,11,603,25.1,57,7.8,292,1010.4
2024-04-17T05:00,26.7,42.5,141,12.1,13.7,440,27.2,47,10.1,297,1010.1
2024-04-17T06:00,23.5,40.2,171,5.8,15.1,313,28.8,40,10.9,287,1009.7
2024-04-17T07:00,20.8,36.1,181,3.2,14,259,29.8,34,12.3,273,1009.3
2024-04-17T08:00,18.7,31.8,181,2.6,11.5,240,30.6,31,13.4,264,1008.8
2024-04-17T09:00,16.9,27.9,175,3.9,9.5,244,31.2,29,14.1,267,1008
2024-04-17T10:00,15.4,24.7,165,6.5,8.4,258,31.5,26,16.9,270,1007.8
2024-04-17T11:00,14.1,22.1,149,10.9,7.8,296,31,29,14.4,271,1007.5
2024-04-17T12:00,12.1,17.3,134,16.8,7,350,29.4,39,7.3,261,1007.1
2024-04-17T13:00,18.8,26.8,106,33.9,7.9,584,27.2,42,9.1,236,1007.5
2024-04-17T14:00,26.5,38,67,57.3,9.2,907,26.4,37,9.2,239,1007.5
2024-04-17T15:00,33.1,47.3,37,73.7,10.2,1156,25,44,6.9,264,1008
2024-04-17T16:00,38.3,54.8,22,77.8,10.6,1282,24.3,49,5.4,323,1008.8
2024-04-17T17:00,42.1,60.3,15,75,10.6,1333,23.9,56,5.8,7,1008.8
2024-04-17T18:00,41.6,59.8,14,67.9,10.3,1294,24.9,47,1.1,108,1008.6
2024-04-17T19:00,35.5,51.9,22,54.8,9.4,1108,21.3,64,6,205,1008.4
2024-04-17T20:00,30.7,46.9,36,37.5,8.3,831,23.3,52,2.2,180,1007.5
2024-04-17T21:00,29.3,47.5,46,24.1,7.5,620,21.4,60,9.2,231,1007.4
2024-04-17T22:00,29.8,50.5,47,17.9,7.5,533,21.3,57,8.2,241,1007.2
2024-04-17T23:00,30.7,53.3,44,15.6,7.8,511,20.5,61,8.3,270,1007
2024-04-18T00:00,36.9,65,16,51.1,8.8,954,20.9,61,10.7,284,1007.2
2024-04-18T01:00,38.4,70.5,27,45.7,9.4,907,22.7,56,8,243,1007.5
2024-04-18T02:00,41.4,75.7,44,37.8,10.2,837,23.2,59,9.8,253,1007.8
2024-04-18T03:00,38.4,75.2,60,29.8,11.1,736,24.1,59,14.2,240,1008.7
2024-04-18T04:00,32.7,72.4,74,21.4,12.2,575,26.2,58,9.2,281,1009
2024-04-18T05:00,27.3,81,87,12.8,13.4,384,27.6,49,11.3,323,1009
2024-04-18T06:00,26,98.3,102,6.5,13.9,250,28.9,43,13.5,344,1008.7
2024-04-18T07:00,29.1,115,121,3.9,13.2,220,29,43,20.2,16,1008.1
2024-04-18T08:00,30.3,115.5,141,3.7,11.9,246,29,43,21.5,38,1007.7
2024-04-18T09:00,31.9,115.5,155,4.2,10.9,274,28.8,45,23.2,48,1007
2024-04-18T10:00,31.1,109.9,161,4.3,10.6,275,29,45,23.8,61,1005.9
2024-04-18T11:00,30.9,107.8,160,5.3,10.5,276,28.2,47,24.6,63,1005.7
2024-04-18T12:00,26.1,75.7,109,9.3,8.2,303,27.1,50,23,61,1005.6
2024-04-18T13:00,19.3,45.5,96,12.7,7.3,324,28.1,44,14.7,28,1004.4
2024-04-18T14:00,18.5,38,77,17.4,6,353,26.2,48,20.3,30,1004.4
2024-04-18T15:00,16.8,35.3,63,20.4,5.1,375,25.4,50,19.9,48,1004.6
2024-04-18T16:00,17.1,38.4,58,20.3,5,384,25,51,18.4,55,1004.8
2024-04-18T17:00,18.7,42.4,57,18.6,5.3,384,24.5,52,12.7,65,1005.1
2024-04-18T18:00,20.1,45.6,57,16.5,5.5,379,23.1,55,7.8,77,1005.4
2024-04-18T19:00,20.7,49.2,57,14.3,5.4,364,22.8,54,9.7,90,1005
2024-04-18T20:00,20.5,49,59,11.7,5.2,343,22.9,51,12.4,98,1004.6
2024-04-18T21:00,20.2,47.8,59,9.9,5.1,325,22.4,51,17.6,75,1004
2024-04-18T22:00,20.4,48,57,9.2,5.3,310,22.2,51,21.6,94,1003.8
2024-04-18T23:00,21.8,51.2,53,9.1,5.7,297,22.1,51,20.6,102,1003.6
2024-04-19T00:00,26.8,73.8,78,6.7,7.6,229,21.8,52,18.8,94,1004.1
2024-04-19T01:00,29.4,85.7,74,8.4,7.6,256,22,63,18.2,63,1004
2024-04-19T02:00,31.4,80.8,69,10.6,7.7,291,23.3,59,10.3,65,1004.1
2024-04-19T03:00,33.9,97.1,70,11.5,7.7,309,25,56,10,69,1004.1
2024-04-19T04:00,36.1,108.5,83,9.6,7.7,293,27.6,48,13.2,125,1004.1
2024-04-19T05:00,39.3,123.4,102,6.3,7.6,258,30.2,41,20,146,1003.9
2024-04-19T06:00,38.9,122,117,3.9,7.3,228,31.5,40,18.1,163,1003.3
2024-04-19T07:00,38.5,129.9,123,3.1,6.5,202,24.9,67,29.1,192,1004.1
2024-04-19T08:00,40.2,145.3,126,3.2,5.5,180,25.1,58,20.7,163,1003.2
2024-04-19T09:00,41.2,147.1,126,4.1,5.2,181,23.8,69,18.6,54,1002.5
2024-04-19T10:00,41.9,137.8,126,5.9,6.4,217,23.4,71,16.8,318,1003.9
2024-04-19T11:00,40.3,99.2,124,8.5,8.2,276,24.2,68,8.5,78,1002.8
2024-04-19T12:00,33.9,78.9,97,12.4,5.5,277,25.2,63,15.3,82,1003
2024-04-19T13:00,37.8,99,92,13,5.6,282,25.2,66,10.7,327,1002.7
2024-04-19T14:00,44.2,111.3,84,13.9,5.8,289,22.2,70,17.3,48,1004.1
2024-04-19T15:00,45.6,109,78,14.3,5.9,292,21.2,75,12.6,70,1005.2
2024-04-19T16:00,44.1,102.9,74,13.9,5.8,286,20.7,77,12.2,92,1005.6
2024-04-19T17:00,39.9,92.4,72,13,5.5,277,20.8,74,11.5,104,1005.6
2024-04-19T18:00,36.3,86.1,68,12.7,5.4,273,20.7,73,10.9,107,1005.6
2024-04-19T19:00,34.5,85.2,62,13.6,5.6,283,20,74,7.5,125,1005.2
2024-04-19T20:00,34,85.9,55,14.9,5.9,298,18.9,79,8.6,165,1004.7
2024-04-19T21:00,35,95.5,50,15.5,6.1,306,18.9,79,4.8,257,1004.5
2024-04-19T22:00,36.4,91,48,14.4,5.9,296,18.2,86,9.2,301,1004.5
2024-04-19T23:00,33.4,65,48,12.6,5.5,278,18.1,88,11.6,338,1004.8
2024-04-20T00:00,31.2,66.8,69,7.2,4.7,217,17.7,84,13.7,355,1005.5
2024-04-20T01:00,31.5,71.9,66,10,5.1,269,18.1,82,8.8,12,1006.2
2024-04-20T02:00,32.8,86.6,63,13.7,5.6,339,19.4,78,8.1,45,1006.9
2024-04-20T03:00,34.2,95,67,15.4,6.3,377,21.5,70,5.4,37,1007.2
2024-04-20T04:00,34.7,123.4,86,13,7.3,350,24.2,63,3.9,34,1007.5
2024-04-20T05:00,36,159.3,113,8.5,8.5,291,26.4,56,4.7,328,1007.5
2024-04-20T06:00,37,172.3,135,5,9.5,245,27.8,51,9,307,1007.2
2024-04-20T07:00,35.7,152.7,147,3.7,10.4,230,28.7,45,12,303,1006.4
2024-04-20T08:00,32.6,119,155,3.4,11.2,227,29.2,41,13,298,1005.7
2024-04-20T09:00,29.7,88.5,158,3.6,11.6,228,29.5,38,14,299,1004.9
2024-04-20T10:00,27.1,70.5,158,2.6,11.4,211,29.5,38,12.8,302,1004.7
2024-04-20T11:00,26.6,62.9,154,2.2,10.8,198,28.5,38,11.8,320,1004.9
2024-04-20T12:00,16.1,40.5,125,8.5,6.4,243,27.5,46,10.2,315,1004.7
2024-04-20T13:00,20.2,41.4,107,16.8,7.2,335,26.8,43,10.5,297,1004.3
2024-04-20T14:00,22.9,41.7,83,28.2,8.2,460,25.3,44,11.1,299,1005.1
2024-04-20T15:00,23.1,40.6,64,35.3,8.7,546,23.9,50,10.2,293,1005.7
2024-04-20T16:00,22.8,39.5,57,34.5,8.1,557,22.7,55,10.5,311,1006.4
2024-04-20T17:00,22.7,38.2,57,29.6,6.9,529,21.7,59,9.5,307,1006.9
2024-04-20T18:00,22.1,35.6,57,24.6,5.9,497,20.8,64,9.7,321,1007
2024-04-20T19:00,20.7,31.9,58,20.6,5.3,467,20.3,66,9.2,329,1006.8
2024-04-20T20:00,19.5,29.2,60,16.6,5,432,19.7,70,8.9,320,1006.1
2024-04-20T21:00,18.7,27.9,61,13.9,4.8,408,18.9,75,9.8,332,1006.2
2024-04-20T22:00,18.7,28.2,58,13.2,4.9,398,18.4,78,9,344,1006.2
2024-04-20T23:00,19.2,30.3,53,13.8,5.1,399,18,79,9.5,349,1006.1
2024-04-21T00:00,23.2,42.5,50,16.5,6.2,399,17.7,78,8.4,350,1006.4
2024-04-21T01:00,25.3,49,53,18.7,6.9,462,19,75,7.6,352,1006.9
2024-04-21T02:00,29.5,56.5,58,21.5,8,545,20.5,71,6.6,338,1007.5
2024-04-21T03:00,32.6,67.1,70,21.9,9.3,575,22.4,65,4.1,322,1008
2024-04-21T04:00,35.5,76.4,96,17.5,11.4,500,24.7,61,3.9,304,1008.4
2024-04-21T05:00,31,70.8,130,10.7,13.7,372,27.3,52,5,300,1008.2
2024-04-21T06:00,25,54.5,155,5.5,14.9,273,29.2,44,6.8,288,1007.9
2024-04-21T07:00,22.1,45.4,164,3.5,13.8,238,30.5,36,7.7,281,1007.1
2024-04-21T08:00,20.8,41.9,164,3.1,11.5,232,31.3,33,8.3,265,1006.4
2024-04-21T09:00,20.5,41.2,161,3.5,9.6,234,31.6,29,9.2,259,1005.7
2024-04-21T10:00,19.7,40.3,158,3.4,8.5,224,31.7,27,9,275,1005
2024-04-21T11:00,19,39.3,151,4,7.8,223,31.4,28,10.1,287,1005
2024-04-21T12:00,12,17.1,145,7.2,8.4,228,29.7,37,8.7,287,1005.2
2024-04-21T13:00,23.3,33.3,115,28.1,10,594,26.6,53,9.7,268,1004.4
2024-04-21T14:00,36.2,51.7,75,56.6,12.1,1095,25.2,41,7.8,347,1005
2024-04-21T15:00,41.4,59.1,45,75.6,13.5,1447,24.5,47,20.3,33,1006
2024-04-21T16:00,41.7,59.6,37,75.8,13.6,1514,23.2,56,14.3,72,1006.9
2024-04-21T17:00,40.3,57.7,40,66.4,13,1431,22,61,11,101,1007.3
2024-04-21T18:00,37.6,54.2,42,58,12.2,1324,21.5,61,8.3,56,1007.3
2024-04-21T19:00,35,50.8,38,54.4,11.3,1222,19.9,70,8.3,18,1006.8
2024-04-21T20:00,33.9,49.9,33,51.8,10.3,1094,19.7,69,7.2,18,1006.1
2024-04-21T21:00,33.2,50.3,28,49.2,9.3,975,19,72,7.1,30,1005.7
2024-04-21T22:00,32.1,50.3,23,46.2,8.5,868,17.7,79,9.6,34,1005.8
2024-04-21T23:00,30.3,48.7,18,43.2,7.8,770,17.2,81,8,27,1006.1
2024-04-22T00:00,40.3,63.3,14,53.4,11.4,1051,17.4,79,7.6,5,1006.5
2024-04-22T01:00,42,67.8,28,50.7,12.1,1048,19,74,5.8,360,1007.2
2024-04-22T02:00,48.3,76.8,50,46.5,13.1,1036,21,69,6.5,19,1007.7
2024-04-22T03:00,44.4,75.4,79,40.2,14.3,970,23.8,65,3.3,13,1008.1
2024-04-22T04:00,41.1,74.3,124,29.8,16,801,27.1,55,3.8,343,1008.6
2024-04-22T05:00,41.1,73.1,176,17.2,17.9,577,29.8,44,4.4,325,1008.4
2024-04-22T06:00,34,59.8,211,7.8,18.4,399,31.8,28,4.7,279,1008.3
2024-04-22T07:00,25.6,45.4,215,4,16.2,310,32,25,2.5,262,1008
2024-04-22T08:00,21.7,39.2,202,3.2,12.7,267,32.1,26,8.7,294,1007.4
2024-04-22T09:00,20.3,38.2,187,3.6,10,243,31.3,27,9.7,266,1007.1
2024-04-22T10:00,19.2,37.8,175,3.8,9,223,31.6,27,6,287,1006.4
2024-04-22T11:00,17.9,37.1,160,5.1,8.9,223,31.2,29,7.3,351,1005.9
2024-04-22T12:00,23.9,43,179,9.1,11.3,301,29.4,36,13.2,343,1006.4
2024-04-22T13:00,31,51.3,145,27.9,11.6,514,27.4,37,8.2,255,1005.8
2024-04-22T14:00,41.3,65.9,98,53,12,800,27,33,15.5,318,1006.4
2024-04-22T15:00,39.8,62.6,65,66.7,12.2,955,25.1,38,11.7,351,1006.9
2024-04-22T16:00,24.2,39.3,62,57.5,11.9,849,24.1,41,12.6,358,1007.5
2024-04-22T17:00,21.5,35.5,75,36.8,11.4,613,22.9,45,12.6,3,1008
2024-04-22T18:00,22.5,36.8,82,20.8,10.8,436,22.2,47,12,9,1007.7
2024-04-22T19:00,22.9,37.1,77,16.1,10.1,396,21.9,48,11.6,22,1007
2024-04-22T20:00,23.5,38,67,16.1,9.3,414,21.5,50,11.9,35,1006.5
2024-04-22T21:00,24.3,39,58,16.8,8.7,444,21.1,52,10.8,37,1005.9
2024-04-22T22:00,25.5,40.4,49,16.9,8.4,466,20,56,7.9,24,1005.8
2024-04-22T23:00,27.4,43.1,41,17.8,8.4,499,18.8,62,6.5,6,1005.7
2024-04-23T00:00,32.7,50.5,40,20.3,7.6,581,18.2,66,5.6,345,1005.9
2024-04-23T01:00,30.9,48.1,50,20.3,7.2,563,19,76,6.4,344,1007.1
2024-04-23T02:00,29.5,46,66,20.1,6.6,535,21,71,13.1,53,1007.2
2024-04-23T03:00,26.7,43.2,85,18.5,6.4,491,23,65,9.7,59,1007.4
2024-04-23T04:00,24,40.9,111,14.2,7,416,26,58,4,27,1007.9
2024-04-23T05:00,23.5,40.7,141,8.6,7.9,325,28.4,46,3.8,41,1007.9
2024-04-23T06:00,23.1,41,162,4.4,8.4,257,30.1,36,4.3,95,1007.7
2024-04-23T07:00,22.7,42,169,2.9,8.1,230,31,32,5.1,172,1007.2
2024-04-23T08:00,22.2,41.3,167,2.7,7.4,225,30.9,32,5,69,1006.6
2024-04-23T09:00,21.8,39.8,163,3.3,6.8,227,31.7,30,10.2,32,1005.6
2024-04-23T10:00,21.8,40.5,157,4.3,6.6,229,31.8,29,9.7,42,1004.7
2024-04-23T11:00,22.2,40.4,149,6,6.6,238,31.1,29,9.9,57,1004.8
2024-04-23T12:00,22.3,39.3,140,8.5,6,250,28.4,40,14.8,359,1005.6
2024-04-23T13:00,26.7,43.5,120,17.4,6.4,346,26.6,49,6.9,51,1005.9
2024-04-23T14:00,30.9,48.2,93,29.4,6.8,478,24.7,52,7.2,3,1006.2
2024-04-23T15:00,29.9,46.9,72,36.8,7.2,563,23.9,53,6.9,351,1006.7
2024-04-23T16:00,28.5,45.4,65,35.2,7.3,556,22,57,8.1,45,1007
